filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,116,1.1261595,1.3268762,0.84872997,1.4015086,1.647186279296875,0.8508500701008513,0.04290439851962044,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,117,1.8117976,1.4194999,1.2763634,2.0928814,1.647186279296875,1.2705796877472246,0.09294861297609375,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,118,2.981066,0.9603506,3.1041434,4.9418235,1.647186279296875,3.000160646445713,0.2011594013034418,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,119,0.68080515,0.5296515,1.2853831,2.1073594,1.647186279296875,1.2793692025155405,0.0653063898077276,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,120,1.1822942,0.6894077,1.714942,2.791949,1.647186279296875,1.6949807388992815,0.1448269085906577,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,121,5.0179944,2.2152,2.2652557,3.655122,1.647186279296875,2.2190095106137093,0.1722071201650109,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,122,0.6865518,0.6850028,1.0022613,1.6508496,1.647186279296875,1.002223969135549,0.035175056496238435,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,123,2.4449801,1.1616265,2.1047904,3.405017,1.647186279296875,2.0671717104702023,0.17613729407520515,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,124,0.4241123,1.2291741,0.3450384,0.5745409,1.647186279296875,0.3488014178106485,0.0,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,125,1.5421473,1.1126231,1.3860464,2.2686505,1.647186279296875,1.3772883774653106,0.10729374774830272,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,126,0.92654943,0.9682903,0.9568922,1.5772996,1.647186279296875,0.9575720761690187,0.02947630432645679,90
