filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,condition,bias_strength,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J060_002.png,C,NA,BL,0,60,2,C_bias,0.25,h1_exc,all_channels,128,1.0090315,0.6679245,1.5106969,2.467641,1.647186279296875,1.4980947396313908,0.06019716372447509,90
C_BL_0_J060_002.png,C,NA,BL,0,60,2,straight_bias,0.25,h1_exc,all_channels,128,1.0530146,0.67452,1.5611318,2.5479245,1.647186279296875,1.5468344625869992,0.08417122457665994,90
C_BL_0_J060_003.png,C,NA,BL,0,60,3,baseline,0.0,h1_exc,all_channels,128,0.9294972,0.6184981,1.5028296,2.4551055,1.647186279296875,1.4904844455599455,0.09137654341201605,90
C_BL_0_J060_003.png,C,NA,BL,0,60,3,C_bias,0.25,h1_exc,all_channels,128,1.015916,0.6560653,1.5484983,2.5278268,1.647186279296875,1.534633212082101,0.10257753905606963,90
C_BL_0_J060_003.png,C,NA,BL,0,60,3,straight_bias,0.25,h1_exc,all_channels,128,1.001179,0.6703164,1.4935917,2.4403827,1.647186279296875,1.4815462797967007,0.08502276225720204,90
C_BL_0_J060_004.png,C,NA,BL,0,60,4,baseline,0.0,h1_exc,all_channels,128,1.1665261,0.6063403,1.9238802,3.1214864,1.647186279296875,1.8950415297180694,0.15006714047091668,90
C_BL_0_J060_004.png,C,NA,BL,0,60,4,C_bias,0.25,h1_exc,all_channels,128,1.3093646,0.64682883,2.024283,3.2790475,1.647186279296875,1.9906962014393454,0.16264369698353826,90
C_BL_0_J060_004.png,C,NA,BL,0,60,4,straight_bias,0.25,h1_exc,all_channels,128,1.2947233,0.63301784,2.0453188,3.3119943,1.647186279296875,2.01069808297609,0.16264369698353826,90
C_BL_0_J060_005.png,C,NA,BL,0,60,5,baseline,0.0,h1_exc,all_channels,128,1.373604,0.635794,2.1604548,3.491923,1.647186279296875,2.11993210269274,0.20738217666124933,90
C_BL_0_J060_005.png,C,NA,BL,0,60,5,C_bias,0.25,h1_exc,all_channels,128,1.5039227,0.67880553,2.2155428,3.5777767,1.647186279296875,2.172053454854313,0.21163986506395976,90
C_BL_0_J060_005.png,C,NA,BL,0,60,5,straight_bias,0.25,h1_exc,all_channels,128,1.5351818,0.69114333,2.2212205,3.586616,1.647186279296875,2.1774197991941286,0.21471850129361192,90
straight_BL_0_J000_000.png,straight,NA,BL,0,0,0,baseline,0.0,h1_exc,all_channels,128,2.252211,0.6090432,3.69795,4.01755,1.119232177734375,3.589559017008134,0.17523757247240893,90
